code,name_ar,name_fr,name_en,wilaya_code,wilaya_name_ar,daira_name_ar,phone,fax,email,website,address_ar,source
0559,بومية,BOUMIA,Boumia,05,باتنة,المعذر,033.26.21.20,(033) 85 - 01 - 40,,,بومية,merged
0560,بوالحيلات,BOULHILAT,Boulhilat,05,باتنة,الشمرة,033.32.93.74,(033) 80 - 92 - 33,Apc b 0560@gmail.com,,بولهيلات,merged
0561,لرباع,LARBAA,Larbaa,05,باتنة,بوزينة,033.24.10.60,(033) 80 - 79 - 00,,,لارباع,merged
0601,بجاية,BEJAIA,Bejaia,06,بجاية,بجاية,034 17 46 44 /034 17 46 45,(034) 10 - 95 - 68,contact@apcbejaia.org,www.apcbejaia.org,حي سي الحواس بجاية,merged
0602,أميزور,AMIZOUR,Amizour,06,بجاية,أميزور,034 24 06 10 /034 24 02 52,(034) 24 - 85 - 65,,,أميزور مركز,merged
0603,فرعون,FERAOUN,Feraoun,06,بجاية,أميزور,034 37 51 15 /034 37 51 14,(034) 37 - 53 - 15,,,فرعون مركز,merged
0604,تاوريرت إغيل,TAOURIT IGHIL,Taourit Ighil,06,بجاية,أدكار,034 30 31 29,(034) 25 - 45 - 09,,,قرية تيزي القرن,merged
0605,شلاطة,CHELLATA,Chellata,06,بجاية,أقبو,034 33 92 76,(034) 34 - 93 - 59,,,مقر البلدية  شلاطة,merged
0606,تامقرة,TAMOKRA,Tamokra,06,بجاية,أقبو,034 34 61 03,(034) 34 - 61 - 02,,,مقر البلدية تمقرة,merged
0607,تيمزريت,TIMEZRIT,Timezrit,06,بجاية,تيمزريت,034 14 60 35,(034) 14 - 64 - 06,,,تيمزريت مركز,merged
0608,سوق لإثنين,SOUK EL TENINE,Souk El Tenine,06,بجاية,سوق الإثنين,034 23 73 91,(034) 23 - 82 - 61,,,سوق الاثنين مركز,merged
0609,مسيسنة,M'CISNA,M'Cisna,06,بجاية,صدوق,034 89 63 27,(034) 32 - 53 - 04,,,قرية سيدي سعيد,merged
0610,تينبدار,TINEBDAR,Tinebdar,06,بجاية,سيدي عيش,034 86 83 63,(034) 28 - 84 - 85,,www.tinebdar.com,تينبدار,merged
0611,تيشي,TICHY,Tichy,06,بجاية,تيشي,034 81 52 65 /034 81 52 66,(030) 23 - 55 - 77,,,تيشي مركز,merged
0612,سمعون,SMAOUN,Smaoun,06,بجاية,أميزور,034 27 21 11,(034) 27 - 26 - 31,,,سمعون مركز,merged
0613,كنديرة,KENDIRA,Kendira,06,بجاية,برباشة,034 13 98 02,(034) 37 - 61 - 01,,,كنديرة مركز,merged
0614,تيفرة,TIFRA,Tifra,06,بجاية,سيدي عيش,034 14 21 37,(034) 28 - 21 - 71,,,تيفرة,merged
0615,إغرم,IGHRAM,Ighram,06,بجاية,أقبو,034 33 74 99,(034) 34 - 71 - 94,,,مقر البلدية اغرام,merged
0616,أمالو,AMALOU,Amalou,06,بجاية,صدوق,034 89 11 98 /034 89 11 96,(034) 34 - 11 - 04,,,أمالو مركز,merged
0617,إغيل علي,IGHIL-ALI,Ighil-Ali,06,بجاية,إغيل علي,034 33 30 14,(034) 33 - 30 - 04,,,إغيل أعلي مركز,merged
0618,فلاين الماثن,FENAIA IL MATEN,Fenaia Il Maten,06,بجاية,القصر,034 82 60 04,(034) 29 - 82 - 08,,,فناية الماثن,merged
0619,توجة,TOUDJA,Toudja,06,بجاية,القصر,034 13 12 42,(034) 23 - 11 - 47,,,توجة,merged
0620,درقينة,DARGHINA,Darghina,06,بجاية,درقينة,034 39 80 43,(034) 25 - 81 - 06,,,درقينة مركز,merged
0621,سيدي عياد,SIDI AYAD,Sidi Ayad,06,بجاية,سيدي عيش,034 26 01 03,(034) 28 - 03 - 77,,,سيدي عياد,merged
0622,أوقاس,AOKAS,Aokas,06,بجاية,أوقاس,034 23 24 10 /034 23 24 11,(034) 37 - 31 - 31,,,أوقاس مركز,merged
0623,بني جليل,BENI DEJLLIL,Beni Dejllil,06,بجاية,أميزور,034 27 01 05,(034) 27 - 02 - 16,,,بني جليل مركز,merged
0624,أدكار,ADEKAR,Adekar,06,بجاية,أدكار,034 86 38 48,(034) 28 - 32 - 12,,,أدكار مركز,merged
0625,أقبو,AKBOU,Akbou,06,بجاية,أقبو,034 35 90 98 /034 35 90 99,(034) 35 - 90 - 21,,,نهج العقيد عميروش أقبو,merged
0626,صدوق,SEDDOUK,Seddouk,06,بجاية,صدوق,034 32 35 52 /034 32 35 64,(034) 32 - 35 - 69,,,صدوق مركز,merged
0627,تزمالت,TAZMALT,Tazmalt,06,بجاية,تازملت,034 31 35 20 /034 31 35 77,(034) 14 - 64 - 06,,,تازمالت مركز,merged
0628,أيت رزين,AIT R'ZINE,Ait R'Zine,06,بجاية,إغيل علي,034 36 46 06,(034) 34 - 41 - 03,,,أيت أرزين مركز,merged
0629,شميني,CHEMINI,Chemini,06,بجاية,شميني,034 29 05 52 /034 29 05 53,(034) 29 - 01 - 10,,,شميني مركز,merged
0630,السوق أوفلا,SOUK OUFELLA,Souk Oufella,06,بجاية,شميني,034 86 89 58,(034) 28 - 94 - 36,,,سوق أوفلا مركز,merged
0631,تاسكريوت,TASKRIOUT,Taskriout,06,بجاية,درقينة,034 15 10 27,(034) 38 - 61 - 38,,,تسكريوت,merged
0632,طيبان,TIBANE,Tibane,06,بجاية,شميني,034 14 11 62,(034) 28 - 61 - 12,,,تيبان مركز,merged
0633,تالة حمزة,TALA HAMZA,Tala Hamza,06,بجاية,تيشي,034 15 30 39,(034) 23 - 43 - 42,,,تالة حمزة مركز,merged
0634,برباشة,BARBACHA,Barbacha,06,بجاية,برباشة,034 25 61 50 /034 25 62 83,(034) 25 - 61 - 30,,,برباشة مركز,merged
0635,بني كسيلة,BENI K'SILA,Beni K'Sila,06,بجاية,أدكار,034 27 51 17,(034) 27 - 51 - 06,,,قرية سوق السبت ر ب 06027,merged
0636,أوزلاقن,OUZELLAGUENE,Ouzellaguene,06,بجاية,إفري أوزلاقن,034 33 27 36 /034 33 27 39,(034) 35 - 10 - 70,,,افري أوزلاقن مركز,merged
0637,بوحمزة,BOUHAMZA,Bouhamza,06,بجاية,صدوق,034 32 61 03 /034 32 61 04,(034) 32 - 61 - 02,,,بوحمزة مركز,merged
0638,بني مليكش,BENI-MALLIKECHE,Beni-Mallikeche,06,بجاية,تازملت,034 31 01 18,(034) 31 - 01 - 10,,,بني مليكش,merged
0639,سيدي عيش,SIDI-AICH,Sidi-Aich,06,بجاية,سيدي عيش,034 26 01 03,(034) 29 - 72 - 34,,,سيدي عياد,merged
0640,القصر,EL KSEUR,El Kseur,06,بجاية,القصر,034 82 20 22 /034 82 20 19,(034) 25 - 44 - 21,,,ساحة الشهداء القصر,merged
0641,مالبو,MELBOU,Melbou,06,بجاية,سوق الإثنين,034 15 63 13,(034) 25 - 91 - 48,,,ملبو مركز,merged
0642,أكفادو,AKFADOU,Akfadou,06,بجاية,شميني,034 29 52 91,(034) 29 - 52 - 45,,,أكفادو مركز,merged
0643,لفلاي,LEFLAYE,Leflaye,06,بجاية,سيدي عيش,034 26 70 07,(034) 29 - 72 - 34,,,الفلاي,merged
0644,خراطة,KHERRATA,Kherrata,06,بجاية,خراطة,034 18 51 27 /034 18 51 29,(034) 24 - 69 - 29,,,خراطة  مركز,merged
0645,ذراع القايد,DRA EL CAID,Dra El Caid,06,بجاية,خراطة,034 39 53 03,(034) 38 - 52 - 53,,,ذراع القايد البرزخ,merged
0646,تامريجت,TAMRIDJET,Tamridjet,06,بجاية,سوق الإثنين,034 15 13 59,(034) 38 - 22 - 19,,,تامريجت مركز,merged
0647,أيت إسماعيل,AIT-SMAIL,Ait-Smail,06,بجاية,درقينة,034 39 00 02,(034) 38 - 32 - 59,,,أيت اسماعيل,merged
0648,بوخليفة,BOUKHELIFA,Boukhelifa,06,بجاية,تيشي,034 37 22 13,(034) 37 - 22 - 66,,,بوخليفة مركز,merged
0649,تيزي نبربر,TIZI-N'BERBER,Tizi-N'Berber,06,بجاية,أوقاس,034 37 31 04 /034 37 31 09,(034) 37 - 31 - 31,,,تيزي انبربر  مركز,merged
0650,بني معوش,BENIMAOUCHE,Benimaouche,06,بجاية,بني معوش,034 32 03 11 /034 32 03 07,(034) 32 - 03 - 20,,,ساحة المجاهد الرائد فدال أحمد (المدعو سي حميمي) بني معوش,merged
0651,وادي غير,OUED GHIR,Oued Ghir,06,بجاية,بجاية,034 17 91 68 /034 17 91 67,(034) 23 - 91 - 25,,,واد غير مركز,merged
0652,بو جليل,BOUDJELLIL,Boudjellil,06,بجاية,تازملت,034 36 14 93 /034 36 14 94,(034) 34 - 31 - 17,,,بوجليل مركز,merged
0701,بسكرة,BISKRA,Biskra,07,بسكرة,بسكرة,033.53.08.42,(033) 74 - 55 - 58,contacte@apcbiskra.com,,شــارع عقــبة بــن نافــع  بســكرة,merged
0702,أوماش,OUMACHE,Oumache,07,بسكرة,أورلال,"033,62,85,47",(033) 70 - 85 - 47,communeoumeche@gmail.com,,حـي العـقــيـد محمـد شــعبـاني أومــاش,merged
0703,البرانس,BRANIS,Branis,07,بسكرة,,,(033) 72 - 75 - 00,,,,scraped
0704,شتمة,CHETMA,Chetma,07,بسكرة,سيدي عقبة,033501436/033501437,(033) 50 - 14 - 37,APC.chetma@gmail .com,,حي هواري بومدين,merged
0711,سيدي عقبة,SIDI OKBA,Sidi Okba,07,بسكرة,سيدي عقبة,33643114,(033) 60 - 51 - 20,apc.sidiokba@gmail.com,,شارع خطاب عبد الحفيظ,merged
0712,مشونش,M'CHOUNECHE,M'Chouneche,07,بسكرة,مشونش,033 62 12 10,(033) 72 - 15 - 34,Commune.mchouneche@gmail.com,,حي ميوري,merged
0713,الحوش,EL HAOUCH,El Haouch,07,بسكرة,سيدي عقبة,33644209,(033) 60 - 41 - 52,Commune.elhaouch@gmail.com,,حي أول نوفمبر,merged
0714,عين الناقة,AIN NAGA,Ain Naga,07,بسكرة,سيدي عقبة,33643114,(033) 60 - 11 - 50,APC_ainnaga@gmail.com,,الشارع الرئيسي الطريق الوطني 83,merged
0715,زريبة الوادي,ZERIBET EL OUED,Zeribet El Oued,07,بسكرة,زريبة الوادي,033-64-15-05,(033) 70 - 13 - 01,apczeribeteloued@gmail.com,,شارع ساعد محمد-مقر بلدية زريبة الوادي,merged
0716,الفيض,EL FEIDH,El Feidh,07,بسكرة,زريبة الوادي,033-63-41-01,(033) 61 - 41 - 00,apczeribeteloued@gmail.com,,شارع ريغي حمزة-مقر بلدية الفيض,merged
0717,القنطرة,EL KANTARA,El Kantara,07,بسكرة,القنطرة,033.63.21.26/10,(033) 79 - 21 - 09,Com07elkantara@gmail.com,,حي 05 جويلية 1962 القنطرة,merged
0718,عين زعطوط,AIN ZAATOUT,Ain Zaatout,07,بسكرة,القنطرة,033.69.03.84/83,(033) 79 - 04 - 99,ainzaatoutapc@gmail.com/,,حي 10 جويلية 1957 عين زعطوط,merged
0719,الوطاية,EL OUTAYA,El Outaya,07,بسكرة,الوطاية,033.62.91.48,(033) 70 - 91 - 05,apc0719@gmail.com,,حي تومي سنوسي الوطاية,merged
0720,جمورة,DJEMORAH,Djemorah,07,بسكرة,جمورة,033.62.52.01,(033) 70 - 41 - 01,Apc.djemorah@gmail.com,,شارع 26 نوفمبر جمورة,merged
0721,طولقة,TOLGA,Tolga,07,بسكرة,طولقة,033.78.79.01,(033) 78 - 80 - 42,to0721lga@hotmail.com,,نهج   سي الحواس,merged
0722,لواء,LIOUA,Lioua,07,بسكرة,,,(033) 78 - 31 - 81,,,,scraped
0723,لشانة,LICHANA,Lichana,07,بسكرة,طولقة,033.57.51.71,(033) 77 - 58 - 23,to0721lga@hotmail.com,,شارع  أول نوفمبر,merged
0724,أورلال,OURLAL,Ourlal,07,بسكرة,أورلال,033.57.05.26,(033) 78 - 04 - 79,apcourlal@gmail.com,,شارع بلوافي جاب الله اورلال,merged
0725,مليلي,M'LILI,M'Lili,07,بسكرة,أورلال,033.57.62.01,(033) 77 - 61 - 01,mlili0725apc@gmail.com,,حــي 18  فــيــفــري  مــليلي,merged
0726,فوغالة,FOUGHALA,Foughala,07,بسكرة,فوغالة,33580152,(033) 77 - 02 - 89,apc.fough@gmail.com,,شارع أول نوفمبر,merged
0727,برج بن عزوز,BORDJ BEN AZZOUZ,Bordj Ben Azzouz,07,بسكرة,طولقة,033.57.21.92,(033) 77 - 21 - 74,apc.b.b.azzouz@gmail.com,,شارع  العربي بن مهيدي,merged
0728,المزيرعة,MEZIRAA,Meziraa,07,بسكرة,زريبة الوادي,033-63-01-04,(033) 60 - 01 - 05,Mziraa.commune@gmail.com,,مزيرعة وسط-مقر بلدية مزيرعة,merged
0729,بوشقرون,BOUCHAGROUN,Bouchagroun,07,بسكرة,طولقة,"033,57,32,37",(033) 78 - 31 - 32,bouchagroun0729@gmail.com,,نهج الأمير عبد القادر,merged
0730,مخادمة,MEKHADMA,Mekhadma,07,بسكرة,أورلال,033-58-92-93,(033) 78 - 91 - 31,apcmekhadma@gmail.com,,بلدية امخادمة,merged
0731,الغروس,EL GHROUS,El Ghrous,07,بسكرة,فوغالة,033582300  / 033582202,(033) 78 - 25 - 70,apcelghrous@gmail.com,,حي سالم مزغيش,merged
0732,الحاجب,EL HADJAB,El Hadjab,07,بسكرة,بسكرة,033:62:41:54,(033) 72 - 43 - 52,EL-HADJEBAPC0732@GMAIL.COM,,شــارع اول نــوفمبر  الحاجــب,merged
0733,خنقة سيدي ناجي,KHENGUET SIDI NADJI,Khenguet Sidi Nadji,07,بسكرة,زريبة الوادي,033-63-52-37,(033) 61 - 51 - 02,apckhangasidinadji@gmail.com,,شارع بلقاسم بوغديري-مقر بلدية خنقة سيدي ناجي,merged
0801,بشار,BECHAR,Bechar,08,بشار,بشار,049-80-12-19,(049) 80 - 10 - 62,APCBECHAR@GMAIL.COM,https//www.facebook.com,ساحة اول نوفمبر -بشار-,merged
0802,عرق فراج,ERG FERRADJ,Erg Ferradj,08,بشار,العبادلة,049-25-91-29,(049) 85 - 93 - 93,,,عرق فراج,merged
0804,مريجة,MERIDJA,Meridja,08,بشار,القنادسة,049-24-41-31,(049) 87 - 81 - 02,communemeridja@gmail.com,,ساحة اول نوفمبر - المريجة-,merged
0806,الأحمر,LAHMAR,Lahmar,08,بشار,,,(049) 87 - 61 - 62,,,,scraped
0809,مشروع هواري بومدين,MECHRAA  H.BOUMEDIENE,Mechraa  H.Boumediene,08,بشار,العبادلة,049-25-21-18,(049) 85 - 22 - 49,Orgarnhb@hotmailcom,,مشرع هواري بومدين,merged
0810,قنادسة,KENADSA,Kenadsa,08,بشار,القنادسة,049-24-25-25,(049) 87 - 15 - 45,COMMUNE-KENADSA@YAHOO.FR,COMMUNE-KENADSA.DZ,حي ابن باديس القنادسة,merged
0813,تاغيت,TAGHIT,Taghit,08,بشار,تاغيت,049-25-32-78,(049) 25 - 33 - 75,,,,merged
0815,بوقايس,BOUKAIS,Boukais,08,بشار,لحمر,049-26-59-08-,(049) 87 - 91 - 67,,,,merged
0816,موغل,MOGHEUL,Mogheul,08,بشار,لحمر,049-26-61-05,(049) 87 - 61 - 62,,,,merged
0817,العبادل,ABADLA,Abadla,08,بشار,العبادلة,049-25-63-20,(049) 85 - 63 - 21,MOHAMMEDILHAM@GMAILCOM,,العبادلة,merged
0821,بني ونيف,BENI OUNIF,Beni Ounif,08,بشار,بني ونيف,049-84-23-13,(049) 84 - 22 - 87,APCBENIOUNIF@GMAIL.COM,,شارع الرائد فراج,merged
0901,البليدة,BLIDA,Blida,09,البليدة,البليدة,025212026/025210027/    025210028/025210029,(025) 39 - 33 - 42,,,,merged
0902,الشبلي,CHEBLI,Chebli,09,البليدة,بوعينان,025 48 68 94,(025) 39 - 49 - 62,secretairegenerale.apcchebli@gmail.com,,شارع كروش عيسى الشبلي,merged
0903,بوعينان,BOUINAN,Bouinan,09,البليدة,بوعينان,025 39 42 01,(025) 39 - 48 - 92,,,ساحة الشهداء بوعينان,merged
0904,وادي العلايق,OUED EL ALLEUG,Oued El Alleug,09,البليدة,وادي العلايق,025 42 19 90,(025) 42 - 11 - 26,,,,merged
0905,أولاد يعيش,OULED YAICH,Ouled Yaich,09,البليدة,أولاد يعيش,025 36 44 45,(025) 43 - 73 - 92,,,,merged
0906,الشريعة,CHREA,Chrea,09,البليدة,أولاد يعيش,025 31 91 33/025 31 91 34,(025) 44 - 01 - 72,chrea0906@gmail.com,,ساحة موسى كلواز,merged
0907,العفرون,EL-AFFROUN,El-Affroun,09,البليدة,العفرون,025 38 60 27/025 38 64 22,(025) 38 - 78 - 34,APC.ELAFFROUN@outlook.fr,,01 شارع رشاش محمد,merged
0908,الشفة,CHIFFA,Chiffa,09,البليدة,موزاية,025 37 96 24/025 37 96 25,(025) 40 - 90 - 44,,,,merged
0909,حمام ملوان,HAMMAM MELOUANE,Hammam Melouane,09,البليدة,بوقرة,025 33 28 18,(025) 46 - 12 - 01,,,,merged
0910,بن خليل,BENKHELIL,Benkhelil,09,البليدة,وادي العلايق,025 47 01 01,(025) 47 - 01 - 16,,,,merged
0911,الصومعة,SOUMA,Souma,09,البليدة,بوفاريك,025 48 91 68,(025) 48 - 91 - 68,,,,merged
0912,موزاية,MOUZAIA,Mouzaia,09,البليدة,موزاية,025 37 81 81/025 37 81 82,(025) 44 - 61 - 69,,,,merged
0913,سوحان,SOUHANE,Souhane,09,البليدة,,,(025) 45 - 91 - 67,,,,scraped
0914,مفتاح,MEFTAH,Meftah,09,البليدة,مفتاح,025 45 42 57,(025) 45 - 55 - 23,,,شارع فكودر أحمد,merged
0915,اولاد سلامة,OULED SLAMA,Ouled Slama,09,البليدة,بوقرة,025 33 33 05,(025) 46 - 35 - 73,,,,merged
0916,بوفاريك,BOUFARIK,Boufarik,09,البليدة,بوفاريك,025 47 19 04/025 47 19 08/025 47 19 10,(025) 47 - 19 - 01,communeboufarik@gmail.com,www.commune-boufarik.com,ساحة الشهداء بوفاريك,merged
0917,الأربعاء,LARBAA,Larbaa,09,البليدة,الأربعاء,025 34 10 18,(025) 46 - 60 - 40,,,ساحة الشهداء الأربعاء,merged
0918,وادي جر,OUED  DJER,Oued  Djer,09,البليدة,العفرون,025 37 01 65/025 37 05 47,(025) 38 - 02 - 95,Apcoueddjer@gmail.com,,02 شارع بن جعفر عبد القادر,merged
0919,بني تامو,BENI-TAMOU,Beni-Tamou,09,البليدة,وادي العلايق,025 27 76 80,(025) 42 - 85 - 11,,,,merged
0920,بوعرفة,BOUARFA,Bouarfa,09,البليدة,البليدة,025 22 29 85,(025) 41 - 99 - 53,,,,merged
0921,بني مراد,BENI MERED,Beni Mered,09,البليدة,أولاد يعيش,025 42 02 98,(025) 42 - 50 - 59,,,,merged
0922,بوقرة,BOUGARA,Bougara,09,البليدة,بوقرة,025 25 11 65,(025) 25 - 36 - 01,,,,merged
0923,قرواو,GUERROUAOU,Guerrouaou,09,البليدة,بوفاريك,025 48 07 91,(025) 49 - 05 - 63,,,,merged
0924,عين الرمانة,AIN ROMANA,Ain Romana,09,البليدة,موزاية,025 24 18 02,(025) 38 - 13 - 07,,,,merged
0925,جبابرة,DJEBABRA,Djebabra,09,البليدة,مفتاح,025 45 02 29,(025) 45 - 02 - 53,,,مركز جبابرة,merged
1001,البويرة,BOUIRA,Bouira,10,البويرة,,,(026) 94 - 29 - 62,,,,scraped
1002,الأسنام,EL ASNAM,El Asnam,10,البويرة,,,(026) 91 - 03 - 95,,,,scraped
1003,قرومة,GUERROUMA,Guerrouma,10,البويرة,,,(026) 71 - 10 - 35,,,,scraped
1004,سوق الخميس,SOUK EL KHEMIS,Souk El Khemis,10,البويرة,,,(026) 98 - 34 - 40,,,,scraped
1005,القادرية,KADIRIA,Kadiria,10,البويرة,,,(026) 90 - 04 - 14,,,,scraped
1006,حنيف,HANIF,Hanif,10,البويرة,,,(026) 85 - 32 - 66,,,,scraped
1007,ديرة,DIRAH,Dirah,10,البويرة,,,(026) 96 - 03 - 44,,,,scraped
1008,أيت لعزيز,AIT LAAZIZ,Ait Laaziz,10,البويرة,,,(026) 92 - 33 - 14,,,,scraped
1009,تاغزوت,TAGHZOUT,Taghzout,10,البويرة,,,(026) 92 - 65 - 15,,,,scraped
1010,روراوة,RAOURAOUA,Raouraoua,10,البويرة,,,(026) 98 - 44 - 47,,,,scraped
1011,مزدور,MEZDOUR,Mezdour,10,البويرة,,,(026) 80 - 23 - 24,,,,scraped
1012,الحيزر,HAIZER,Haizer,10,البويرة,,,(026) 94 - 01 - 29,,,,scraped
1013,الأخضرية,LAKHDARIA,Lakhdaria,10,البويرة,,,(029) 90 - 49 - 00,,,,scraped
1014,معلة,MAALA,Maala,10,البويرة,,,(026) 89 - 72 - 42,,,,scraped
1015,الهاشمية,EL HACHIMIA,El Hachimia,10,البويرة,,,(026) 98 - 14 - 01,,,,scraped
1016,أعمر,AOMAR,Aomar,10,البويرة,,,(026) 90 - 81 - 47,,,,scraped
1017,الشرفاء,CHORFA,Chorfa,10,البويرة,,,(026) 79 - 91 - 58,,,,scraped
1018,برج أوخريص,BORDJ OKHRISS,Bordj Okhriss,10,البويرة,,,(026) 96 - 13 - 37,,,,scraped
1019,العجيبة,EL ADJIBA,El Adjiba,10,البويرة,,,(026) 85 - 52 - 80,,,,scraped
1020,الحاكمية,EL-HAKIMIA,El-Hakimia,10,البويرة,,,(026) 86 - 51 - 90,,,,scraped
1021,الخبوزية,EL KHABOUZIA,El Khabouzia,10,البويرة,,,(026) 98 - 75 - 39,,,,scraped
1022,أهل القصر,AHL EL KSAR,Ahl El Ksar,10,البويرة,,,(026) 92 - 01 - 03,,,,scraped
1023,بودربالة,BOUDERBALA,Bouderbala,10,البويرة,,,(026) 90 - 54 - 86,,,,scraped
1024,زبربر,Z'BARBAR,Z'Barbar,10,البويرة,,,(026) 89 - 92 - 23,,,,scraped
1025,عين الحجر,AIN EL HADJAR,Ain El Hadjar,10,البويرة,,,(026) 92 - 55 - 86,,,,scraped
1026,جباحية,DJEBAHIA,Djebahia,10,البويرة,,,(026) 91 - 16 - 24,,,,scraped
1027,أغبالو,AGHBALOU,Aghbalou,10,البويرة,,,(026) 79 - 69 - 28,,,,scraped
1028,تاقديت,TAGUEDITE,Taguedite,10,البويرة,,,(026) 80 - 32 - 64,,,,scraped
1029,عين الترك,AIN TURK,Ain Turk,10,البويرة,,,(026) 83 - 21 - 28,,,,scraped
1030,الصهايج,SAHARIDJ,Saharidj,10,البويرة,,,(026) 85 - 01 - 50,,,,scraped
1031,الدشمية,DECHMIA,Dechmia,10,البويرة,,,(026) 86 - 03 - 18,,,,scraped
1032,ريدان,RIDANE,Ridane,10,البويرة,,,(026) 86 - 31 - 35,,,,scraped
